jd_id,cr_id,cr_category,jd_name,primary_skills_sim,secondary_skills_sim,adjectives_sim,total_similarity,suitability,total_similarity_v2,adj_weight_log,total_similarity_v3,suitability_label
JOB_1004,CANDIDATE_431,SAP Developer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.1875,0.2,0.023809523809523808,0.45998862946960534,1,0.39337507730364873,3.044522437723423,0.45998862946960534,Most Suitable
JOB_1004,CANDIDATE_432,SAP Developer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.15384615384615385,0.0,0.04,0.28989404911264005,1,0.1683916083916084,3.4011973816621555,0.28989404911264005,Moderately Suitable
JOB_1004,CANDIDATE_457,Automation Testing,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.11764705882352941,0.0,0.023255813953488372,0.18953176704116467,1,0.12368752998027964,3.091042453358316,0.18953176704116467,Moderately Suitable
JOB_1004,CANDIDATE_458,Automation Testing,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.16,0.0,0.05454545454545454,0.3554646693703333,1,0.18408500590318772,3.58351893845611,0.3554646693703333,Moderately Suitable
JOB_1004,CANDIDATE_511,Operations Manager,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.21052631578947367,0.3333333333333333,0.03260869565217391,0.683765935247211,2,0.5739274074514348,4.290459441148391,0.683765935247211,Most Suitable
JOB_1004,CANDIDATE_512,Operations Manager,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.09090909090909091,0.3333333333333333,0.10144927536231885,0.8289219651982203,2,0.49275362318840576,3.9889840465642745,0.8289219651982203,Most Suitable
JOB_1004,CANDIDATE_513,Operations Manager,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.15384615384615385,0.3333333333333333,0.052083333333333336,0.7147548961621446,2,0.5392628205128205,4.3694478524670215,0.7147548961621446,Most Suitable
JOB_1004,CANDIDATE_514,Operations Manager,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.0625,0.3333333333333333,0.036585365853658534,0.547411433079365,1,0.4248165452433745,4.143134726391533,0.547411433079365,Most Suitable
JOB_1004,CANDIDATE_551,Python Developer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.18181818181818182,0.0,0.0,0.18181818181818182,1,0.18181818181818182,2.8903717578961645,0.18181818181818182,Moderately Suitable
JOB_1004,CANDIDATE_554,Python Developer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.05263157894736842,0.08333333333333333,0.03333333333333333,0.20920573152524238,1,0.13899521531100476,2.1972245773362196,0.20920573152524238,Moderately Suitable
JOB_1004,CANDIDATE_555,Python Developer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.13333333333333333,0.0,0.030303030303030304,0.2086335348420606,1,0.13726879181424637,2.4849066497880004,0.2086335348420606,Moderately Suitable
JOB_1004,CANDIDATE_599,DevOps Engineer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.11538461538461539,0.125,0.0,0.2403846153846154,1,0.2403846153846154,3.044522437723423,0.2403846153846154,Moderately Suitable
JOB_1004,CANDIDATE_601,DevOps Engineer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.045454545454545456,0.0,0.023809523809523808,0.11794317492415077,1,0.051329622758194186,3.044522437723423,0.11794317492415077,Not Suitable
JOB_1004,CANDIDATE_602,DevOps Engineer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.05128205128205128,0.14285714285714285,0.06666666666666667,0.4433171686914187,1,0.22877122877122874,3.7376696182833684,0.4433171686914187,Most Suitable
JOB_1004,CANDIDATE_603,DevOps Engineer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.10526315789473684,0.0,0.0,0.10526315789473684,1,0.10526315789473684,3.5263605246161616,0.10526315789473684,Not Suitable
JOB_1004,CANDIDATE_604,DevOps Engineer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.14285714285714285,0.0,0.023255813953488372,0.2147418510747781,1,0.14889761401389306,3.091042453358316,0.2147418510747781,Moderately Suitable
JOB_1004,CANDIDATE_605,DevOps Engineer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.10526315789473684,0.0,0.024390243902439025,0.17832979871312687,1,0.11096477335244985,2.995732273553991,0.17832979871312687,Moderately Suitable
JOB_1004,CANDIDATE_656,Network Security Engineer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.08333333333333333,0.16666666666666666,0.046511627906976744,0.39583694027577443,1,0.26268498942917545,3.1354942159291497,0.39583694027577443,Most Suitable
JOB_1004,CANDIDATE_709,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.2,0.0,0.05084745762711865,0.3875701417346069,1,0.22509355051727936,3.6888794541139363,0.3875701417346069,Most Suitable
JOB_1004,CANDIDATE_710,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.2,0.125,0.02127659574468085,0.3943212029366273,1,0.3316316662061343,3.258096538021482,0.3943212029366273,Most Suitable
JOB_1004,CANDIDATE_711,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.21052631578947367,0.0,0.047619047619047616,0.3577188135684411,1,0.2228948995866289,3.091042453358316,0.3577188135684411,Moderately Suitable
JOB_1004,CANDIDATE_712,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.375,0.25,0.043478260869565216,0.7666563712183253,2,0.6385516657255788,3.258096538021482,0.7666563712183253,Most Suitable
JOB_1004,CANDIDATE_713,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.14285714285714285,0.4,0.0,0.5428571428571429,1,0.5428571428571429,2.302585092994046,0.5428571428571429,Most Suitable
JOB_1004,CANDIDATE_714,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.17647058823529413,0.14285714285714285,0.045454545454545456,0.46378472338098,1,0.33231474407944994,3.1780538303479458,0.46378472338098,Most Suitable
JOB_1004,CANDIDATE_715,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.16666666666666666,0.2,0.020833333333333332,0.4353299347084235,1,0.37343073593073595,3.295836866004329,0.4353299347084235,Most Suitable
JOB_1004,CANDIDATE_716,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.21428571428571427,0.25,0.029411764705882353,0.5397254012698771,1,0.4684873949579832,2.5649493574615367,0.5397254012698771,Most Suitable
JOB_1004,CANDIDATE_717,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.13333333333333333,0.16666666666666666,0.047619047619047616,0.4471924977789674,1,0.3123685837971552,3.091042453358316,0.4471924977789674,Most Suitable
JOB_1004,CANDIDATE_718,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.21428571428571427,0.25,0.0196078431372549,0.530975859024188,1,0.4714158390628979,3.4011973816621555,0.530975859024188,Most Suitable
JOB_1004,CANDIDATE_719,Database,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.11764705882352941,0.0,0.08108108108108109,0.3520015256799752,1,0.13449507567154625,2.8903717578961645,0.3520015256799752,Moderately Suitable
JOB_1004,CANDIDATE_742,Hadoop,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.2222222222222222,0.2222222222222222,0.025,0.5180554189236054,1,0.44996392496392495,2.9444389791664403,0.5180554189236054,Most Suitable
JOB_1004,CANDIDATE_743,Hadoop,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.14285714285714285,0.1111111111111111,0.0,0.25396825396825395,1,0.25396825396825395,2.772588722239781,0.25396825396825395,Moderately Suitable
JOB_1004,CANDIDATE_744,Hadoop,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.14285714285714285,0.16666666666666666,0.0,0.30952380952380953,1,0.30952380952380953,3.044522437723423,0.30952380952380953,Moderately Suitable
JOB_1004,CANDIDATE_745,Hadoop,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.08333333333333333,0.2,0.05128205128205128,0.4343302040598174,1,0.29465534465534465,2.9444389791664403,0.4343302040598174,Most Suitable
JOB_1004,CANDIDATE_746,Hadoop,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.1875,0.3333333333333333,0.0,0.5208333333333333,1,0.5208333333333333,3.4011973816621555,0.5208333333333333,Most Suitable
JOB_1004,CANDIDATE_784,ETL Developer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.07692307692307693,0.16666666666666666,0.0,0.24358974358974358,1,0.24358974358974358,2.5649493574615367,0.24358974358974358,Moderately Suitable
JOB_1004,CANDIDATE_785,ETL Developer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.11764705882352941,0.25,0.043478260869565216,0.5093034300418547,1,0.3811987245491082,3.258096538021482,0.5093034300418547,Most Suitable
JOB_1004,CANDIDATE_787,ETL Developer,"Nổi bật
                                    
                                    
                                                                    

                                
                                    Chuyên Viên Cao Cấp Quản Trị CSDL (Database Admin) -  3I113",0.25,0.0,0.018518518518518517,0.31475014002715707,1,0.25745550745550744,3.4965075614664802,0.31475014002715707,Moderately Suitable
JOB_1005,CANDIDATE_0,Data Science,Account Manager (Cloud Sales Representative),0.02702702702702703,0.0,0.04225352112676056,0.18182540644095574,1,0.04733066704897691,3.6635616461296463,0.18182540644095574,Moderately Suitable
JOB_1005,CANDIDATE_3,Data Science,Account Manager (Cloud Sales Representative),0.12,0.0,0.1076923076923077,0.5088680829001473,1,0.16895104895104895,3.6109179126442243,0.5088680829001473,Most Suitable
JOB_1005,CANDIDATE_7,Data Science,Account Manager (Cloud Sales Representative),0.05714285714285714,0.0,0.07142857142857142,0.320634246722424,1,0.09239332096474953,3.6888794541139363,0.320634246722424,Moderately Suitable
JOB_1005,CANDIDATE_9,Data Science,Account Manager (Cloud Sales Representative),0.06666666666666667,0.0,0.01639344262295082,0.12069677922411469,1,0.07198921297281953,3.295836866004329,0.12069677922411469,Not Suitable
JOB_1005,CANDIDATE_41,HR,Account Manager (Cloud Sales Representative),0.2857142857142857,0.0,0.05660377358490566,0.4580457444533474,1,0.29968145062484686,3.044522437723423,0.4580457444533474,Most Suitable
JOB_1005,CANDIDATE_47,HR,Account Manager (Cloud Sales Representative),0.14285714285714285,0.0,0.02564102564102564,0.1841247816375044,1,0.14385614385614384,1.6094379124341003,0.1841247816375044,Moderately Suitable
JOB_1005,CANDIDATE_50,HR,Account Manager (Cloud Sales Representative),0.1111111111111111,0.0,0.044444444444444446,0.22155140665724446,1,0.11688311688311688,2.4849066497880004,0.22155140665724446,Moderately Suitable
JOB_1005,CANDIDATE_84,Advocate,Account Manager (Cloud Sales Representative),0.2,0.0,0.0392156862745098,0.3133479120743594,1,0.208148714031067,2.8903717578961645,0.3133479120743594,Moderately Suitable
JOB_1005,CANDIDATE_140,Web Designing,Account Manager (Cloud Sales Representative),0.058823529411764705,0.0,0.02,0.11427530385656033,1,0.062459893048128344,2.772588722239781,0.11427530385656033,Not Suitable
JOB_1005,CANDIDATE_141,Web Designing,Account Manager (Cloud Sales Representative),0.05555555555555555,0.0,0.04,0.1688840893178042,1,0.06334776334776335,2.833213344056216,0.1688840893178042,Moderately Suitable
JOB_1005,CANDIDATE_144,Web Designing,Account Manager (Cloud Sales Representative),0.07692307692307693,0.0,0.06896551724137931,0.30422217113027206,1,0.09931447862482345,3.295836866004329,0.30422217113027206,Moderately Suitable
JOB_1005,CANDIDATE_185,Mechanical Engineer,Account Manager (Cloud Sales Representative),0.09090909090909091,0.0,0.08333333333333333,0.42635506513702004,1,0.14935064935064934,4.02535169073515,0.42635506513702004,Most Suitable
JOB_1005,CANDIDATE_189,Mechanical Engineer,Account Manager (Cloud Sales Representative),0.2,0.0,0.03773584905660377,0.31304650088882985,1,0.20882136731193335,2.995732273553991,0.31304650088882985,Moderately Suitable
JOB_1005,CANDIDATE_295,Civil Engineer,Account Manager (Cloud Sales Representative),0.09090909090909091,0.0,0.07894736842105263,0.3948681120967271,1,0.13704716336295283,3.8501476017100584,0.3948681120967271,Most Suitable
JOB_1005,CANDIDATE_299,Civil Engineer,Account Manager (Cloud Sales Representative),0.16666666666666666,0.0,0.02,0.22211844111146228,1,0.1703030303030303,2.772588722239781,0.22211844111146228,Moderately Suitable
JOB_1005,CANDIDATE_320,Java Developer,Account Manager (Cloud Sales Representative),0.07142857142857142,0.0,0.022222222222222223,0.12471513304631299,1,0.07402597402597402,2.3978952727983707,0.12471513304631299,Not Suitable
JOB_1005,CANDIDATE_321,Java Developer,Account Manager (Cloud Sales Representative),0.07692307692307693,0.0,0.07692307692307693,0.3111171105941095,1,0.0959040959040959,3.044522437723423,0.3111171105941095,Moderately Suitable
JOB_1005,CANDIDATE_323,Java Developer,Account Manager (Cloud Sales Representative),0.08333333333333333,0.0,0.023809523809523808,0.13284384623047227,1,0.08518862090290662,2.0794415416798357,0.13284384623047227,Not Suitable
JOB_1005,CANDIDATE_327,Java Developer,Account Manager (Cloud Sales Representative),0.0625,0.0,0.023255813953488372,0.11359824598456325,1,0.06461416490486258,2.1972245773362196,0.11359824598456325,Not Suitable
JOB_1005,CANDIDATE_330,Java Developer,Account Manager (Cloud Sales Representative),0.125,0.0,0.02127659574468085,0.179573390584288,1,0.12803951367781155,2.5649493574615367,0.179573390584288,Moderately Suitable
JOB_1005,CANDIDATE_405,Business Analyst,Account Manager (Cloud Sales Representative),0.23076923076923078,0.0,0.05172413793103448,0.39929146549447986,1,0.24689103999448828,3.258096538021482,0.39929146549447986,Most Suitable
JOB_1005,CANDIDATE_406,Business Analyst,Account Manager (Cloud Sales Representative),0.058823529411764705,0.0,0.06451612903225806,0.32713856704787253,1,0.11077158135981666,4.1588830833596715,0.32713856704787253,Moderately Suitable
JOB_1005,CANDIDATE_407,Business Analyst,Account Manager (Cloud Sales Representative),0.1,0.0,0.0425531914893617,0.21230031189852164,1,0.10663166620613429,2.6390573296152584,0.21230031189852164,Moderately Suitable
JOB_1005,CANDIDATE_408,Business Analyst,Account Manager (Cloud Sales Representative),0.16666666666666666,0.0,0.0,0.16666666666666666,1,0.16666666666666666,2.3978952727983707,0.16666666666666666,Moderately Suitable
JOB_1005,CANDIDATE_431,SAP Developer,Account Manager (Cloud Sales Representative),0.0625,0.0,0.07692307692307693,0.29669403367103253,1,0.08148101898101898,3.044522437723423,0.29669403367103253,Moderately Suitable
JOB_1005,CANDIDATE_432,SAP Developer,Account Manager (Cloud Sales Representative),0.18181818181818182,0.0,0.04838709677419355,0.34639224867280227,1,0.1994134897360704,3.4011973816621555,0.34639224867280227,Moderately Suitable
JOB_1005,CANDIDATE_433,SAP Developer,Account Manager (Cloud Sales Representative),0.08333333333333333,0.0,0.022222222222222223,0.1366198949510749,1,0.08593073593073593,2.3978952727983707,0.1366198949510749,Moderately Suitable
JOB_1005,CANDIDATE_436,SAP Developer,Account Manager (Cloud Sales Representative),0.125,0.0,0.07272727272727272,0.35613118766166874,1,0.1457792207792208,3.1780538303479458,0.35613118766166874,Moderately Suitable
JOB_1005,CANDIDATE_455,Automation Testing,Account Manager (Cloud Sales Representative),0.1111111111111111,0.0,0.07017543859649122,0.33974946465647826,1,0.13298397508923823,3.258096538021482,0.33974946465647826,Moderately Suitable
JOB_1005,CANDIDATE_456,Automation Testing,Account Manager (Cloud Sales Representative),0.1,0.0,0.04838709677419355,0.2645740668546204,1,0.11759530791788857,3.4011973816621555,0.2645740668546204,Moderately Suitable
JOB_1005,CANDIDATE_457,Automation Testing,Account Manager (Cloud Sales Representative),0.13333333333333333,0.0,0.03636363636363636,0.24573487709181754,1,0.1427784336875246,3.091042453358316,0.24573487709181754,Moderately Suitable
JOB_1005,CANDIDATE_458,Automation Testing,Account Manager (Cloud Sales Representative),0.08,0.0,0.05970149253731343,0.2939414291615588,1,0.10636169800348905,3.58351893845611,0.2939414291615588,Moderately Suitable
JOB_1005,CANDIDATE_460,Automation Testing,Account Manager (Cloud Sales Representative),0.07142857142857142,0.0,0.04081632653061224,0.1845954580506033,1,0.07884972170686456,2.772588722239781,0.1845954580506033,Moderately Suitable
JOB_1005,CANDIDATE_481,Electrical Engineering,Account Manager (Cloud Sales Representative),0.14285714285714285,0.0,0.0410958904109589,0.29546969354362124,1,0.1636719444938623,3.713572066704308,0.29546969354362124,Moderately Suitable
JOB_1005,CANDIDATE_485,Electrical Engineering,Account Manager (Cloud Sales Representative),0.125,0.0,0.01818181818181818,0.18035495341315314,1,0.12948642266824084,3.044522437723423,0.18035495341315314,Moderately Suitable
JOB_1005,CANDIDATE_511,Operations Manager,Account Manager (Cloud Sales Representative),0.10526315789473684,0.0,0.1368421052631579,0.6923786603676746,2,0.23144224196855778,4.290459441148391,0.6923786603676746,Most Suitable
JOB_1005,CANDIDATE_512,Operations Manager,Account Manager (Cloud Sales Representative),0.25,0.0,0.14102564102564102,0.8125490322077823,2,0.34523809523809523,3.9889840465642745,0.8125490322077823,Most Suitable
JOB_1005,CANDIDATE_513,Operations Manager,Account Manager (Cloud Sales Representative),0.08333333333333333,0.0,0.09615384615384616,0.5034725499167008,1,0.17948717948717952,4.3694478524670215,0.5034725499167008,Most Suitable
JOB_1005,CANDIDATE_514,Operations Manager,Account Manager (Cloud Sales Representative),0.15384615384615385,0.0,0.053763440860215055,0.37659533268440826,1,0.19643797063151902,4.143134726391533,0.37659533268440826,Most Suitable
JOB_1005,CANDIDATE_551,Python Developer,Account Manager (Cloud Sales Representative),0.09090909090909091,0.0,0.10416666666666667,0.391989482356608,1,0.11255411255411256,2.8903717578961645,0.391989482356608,Most Suitable
JOB_1005,CANDIDATE_553,Python Developer,Account Manager (Cloud Sales Representative),0.09090909090909091,0.0,0.02631578947368421,0.1273905214648775,1,0.09159261790840738,1.3862943611198906,0.1273905214648775,Not Suitable
JOB_1005,CANDIDATE_556,Python Developer,Account Manager (Cloud Sales Representative),0.0625,0.0,0.07692307692307693,0.21218539608117795,1,0.06749500499500499,1.9459101490553132,0.21218539608117795,Moderately Suitable
JOB_1005,CANDIDATE_599,DevOps Engineer,Account Manager (Cloud Sales Representative),0.08,0.0,0.01818181818181818,0.13535495341315315,1,0.08448642266824086,3.044522437723423,0.13535495341315315,Moderately Suitable
JOB_1005,CANDIDATE_600,DevOps Engineer,Account Manager (Cloud Sales Representative),0.10526315789473684,0.0,0.02631578947368421,0.14174458845052343,1,0.1059466848940533,1.3862943611198906,0.14174458845052343,Moderately Suitable
JOB_1005,CANDIDATE_601,DevOps Engineer,Account Manager (Cloud Sales Representative),0.16666666666666666,0.0,0.05660377358490566,0.3389981254057284,1,0.1806338315772278,3.044522437723423,0.3389981254057284,Moderately Suitable
JOB_1005,CANDIDATE_602,DevOps Engineer,Account Manager (Cloud Sales Representative),0.14705882352941177,0.0,0.08450704225352113,0.4629182278913866,1,0.19095858573903313,3.7376696182833684,0.4629182278913866,Most Suitable
JOB_1005,CANDIDATE_603,DevOps Engineer,Account Manager (Cloud Sales Representative),0.05555555555555555,0.0,0.13114754098360656,0.5180290669806259,1,0.11005842973056087,3.5263605246161616,0.5180290669806259,Most Suitable
JOB_1005,CANDIDATE_604,DevOps Engineer,Account Manager (Cloud Sales Representative),0.15789473684210525,0.0,0.07547169811320754,0.3911809597370725,1,0.17749777531306826,3.091042453358316,0.3911809597370725,Most Suitable
JOB_1005,CANDIDATE_605,DevOps Engineer,Account Manager (Cloud Sales Representative),0.11764705882352941,0.0,0.057692307692307696,0.2904777669131827,1,0.1311335723100429,2.995732273553991,0.2904777669131827,Moderately Suitable
JOB_1005,CANDIDATE_655,Network Security Engineer,Account Manager (Cloud Sales Representative),0.125,0.0,0.06,0.29842230547376986,1,0.13746753246753246,2.8903717578961645,0.29842230547376986,Moderately Suitable
JOB_1005,CANDIDATE_656,Network Security Engineer,Account Manager (Cloud Sales Representative),0.1,0.0,0.05454545454545454,0.27102695723249903,1,0.11487603305785124,3.1354942159291497,0.27102695723249903,Moderately Suitable
JOB_1005,CANDIDATE_657,Network Security Engineer,Account Manager (Cloud Sales Representative),0.09090909090909091,0.0,0.03278688524590164,0.2001616978000812,1,0.10197998722588887,3.332204510175204,0.2001616978000812,Moderately Suitable
JOB_1005,CANDIDATE_710,Database,Account Manager (Cloud Sales Representative),0.14285714285714285,0.0,0.03389830508474576,0.253301093298549,1,0.15342284833810257,3.258096538021482,0.253301093298549,Moderately Suitable
JOB_1005,CANDIDATE_711,Database,Account Manager (Cloud Sales Representative),0.05,0.0,0.05555555555555555,0.22172458074212864,1,0.06443001443001443,3.091042453358316,0.22172458074212864,Moderately Suitable
JOB_1005,CANDIDATE_712,Database,Account Manager (Cloud Sales Representative),0.05263157894736842,0.0,0.05172413793103448,0.2211538136726175,1,0.06875338817262591,3.258096538021482,0.2211538136726175,Moderately Suitable
JOB_1005,CANDIDATE_713,Database,Account Manager (Cloud Sales Representative),0.07692307692307693,0.0,0.0,0.07692307692307693,0,0.07692307692307693,2.302585092994046,0.07692307692307693,Not Suitable
JOB_1005,CANDIDATE_714,Database,Account Manager (Cloud Sales Representative),0.38461538461538464,0.0,0.07272727272727272,0.6157465722770534,2,0.4053946053946054,3.1780538303479458,0.6157465722770534,Most Suitable
JOB_1005,CANDIDATE_715,Database,Account Manager (Cloud Sales Representative),0.09090909090909091,0.0,0.08771929824561403,0.38001758792701446,1,0.11938938254727728,3.295836866004329,0.38001758792701446,Most Suitable
JOB_1005,CANDIDATE_716,Database,Account Manager (Cloud Sales Representative),0.07142857142857142,0.0,0.02127659574468085,0.12600196201285943,1,0.07446808510638298,2.5649493574615367,0.12600196201285943,Not Suitable
JOB_1005,CANDIDATE_717,Database,Account Manager (Cloud Sales Representative),0.07142857142857142,0.0,0.03636363636363636,0.18383011518705564,1,0.0808736717827627,3.091042453358316,0.18383011518705564,Moderately Suitable
JOB_1005,CANDIDATE_718,Database,Account Manager (Cloud Sales Representative),0.07142857142857142,0.0,0.031746031746031744,0.17940309148133826,1,0.08297258297258298,3.4011973816621555,0.17940309148133826,Moderately Suitable
JOB_1005,CANDIDATE_742,Hadoop,Account Manager (Cloud Sales Representative),0.1111111111111111,0.0,0.018867924528301886,0.16666656354821374,1,0.11527675678619075,2.9444389791664403,0.16666656354821374,Moderately Suitable
JOB_1005,CANDIDATE_743,Hadoop,Account Manager (Cloud Sales Representative),0.07692307692307693,0.0,0.0625,0.2502098720630632,1,0.0882867132867133,2.772588722239781,0.2502098720630632,Moderately Suitable
JOB_1005,CANDIDATE_746,Hadoop,Account Manager (Cloud Sales Representative),0.0625,0.0,0.08333333333333333,0.34593311513851294,1,0.0928030303030303,3.4011973816621555,0.34593311513851294,Moderately Suitable
JOB_1005,CANDIDATE_747,Hadoop,Account Manager (Cloud Sales Representative),0.11764705882352941,0.0,0.0425531914893617,0.22994737072205104,1,0.1242787250296637,2.6390573296152584,0.22994737072205104,Moderately Suitable
JOB_1005,CANDIDATE_748,Hadoop,Account Manager (Cloud Sales Representative),0.1111111111111111,0.0,0.031746031746031744,0.21908563116387794,1,0.12265512265512266,3.4011973816621555,0.21908563116387794,Moderately Suitable
JOB_1005,CANDIDATE_784,ETL Developer,Account Manager (Cloud Sales Representative),0.09090909090909091,0.0,0.06666666666666667,0.26190571473986,1,0.10043290043290043,2.5649493574615367,0.26190571473986,Moderately Suitable
JOB_1005,CANDIDATE_786,ETL Developer,Account Manager (Cloud Sales Representative),0.09090909090909091,0.0,0.044444444444444446,0.20134938645522427,1,0.09668109668109669,2.4849066497880004,0.20134938645522427,Moderately Suitable
JOB_1005,CANDIDATE_787,ETL Developer,Account Manager (Cloud Sales Representative),0.125,0.0,0.030303030303030304,0.23095477458989333,1,0.1371999212908304,3.4965075614664802,0.23095477458989333,Moderately Suitable
JOB_1005,CANDIDATE_788,ETL Developer,Account Manager (Cloud Sales Representative),0.1111111111111111,0.0,0.024390243902439025,0.15857233425880168,1,0.11269489318269806,1.9459101490553132,0.15857233425880168,Moderately Suitable
JOB_1005,CANDIDATE_824,DotNet Developer,Account Manager (Cloud Sales Representative),0.08333333333333333,0.0,0.02631578947368421,0.11981476388911992,1,0.0840168603326498,1.3862943611198906,0.11981476388911992,Not Suitable
JOB_1005,CANDIDATE_825,DotNet Developer,Account Manager (Cloud Sales Representative),0.1,0.0,0.025,0.14479398673070137,1,0.1012987012987013,1.791759469228055,0.14479398673070137,Moderately Suitable
JOB_1006,CANDIDATE_0,Data Science,Nhân Viên Software Developer (Dev) - Hà Nội,0.025,0.0,0.041666666666666664,0.17764840192206857,1,0.045021645021645025,3.6635616461296463,0.17764840192206857,Moderately Suitable
JOB_1006,CANDIDATE_3,Data Science,Nhân Viên Software Developer (Dev) - Hà Nội,0.03333333333333333,0.0,0.02127659574468085,0.1101613740278913,1,0.043004513217279175,3.6109179126442243,0.1101613740278913,Not Suitable
JOB_1006,CANDIDATE_140,Web Designing,Nhân Viên Software Developer (Dev) - Hà Nội,0.05,0.0,0.08,0.2718070977791825,1,0.06454545454545454,2.772588722239781,0.2718070977791825,Moderately Suitable
JOB_1006,CANDIDATE_185,Mechanical Engineer,Nhân Viên Software Developer (Dev) - Hà Nội,0.07142857142857142,0.0,0.03076923076923077,0.1952855465281145,1,0.093006993006993,4.02535169073515,0.1952855465281145,Moderately Suitable
